Date,Time,Open,High,Low,Close,Volume,Change,Volatility,CBR,Weekday
29/03/2016,04:00,0.026818,0.027329,0.026696,0.027257,2458.99,1.636960251,0.023603550,0.693522907,Tuesday
29/03/2016,08:00,0.027287,0.028078,0.02702,0.02789,5983.44,2.209843515,0.038773042,0.569943289,Tuesday
29/03/2016,12:00,0.027901,0.028809,0.02785,0.028619,11246.62,2.573384467,0.034371528,0.748696559,Tuesday
29/03/2016,16:00,0.028611,0.028653,0.028,0.028224,5142.64,-1.352626612,0.022823390,0.592649311,Tuesday
29/03/2016,20:00,0.028225,0.028458,0.027839,0.028034,10419.7,-0.676705049,0.021930912,0.308562197,Tuesday
30/03/2016,00:00,0.02795,0.028119,0.027591,0.027875,6329.78,-0.268336315,0.018890877,0.142045455,Wednesday
30/03/2016,04:00,0.027783,0.029011,0.027691,0.028598,8141.18,2.933448512,0.047511068,0.617424242,Wednesday
30/03/2016,08:00,0.028598,0.0289,0.0284,0.028694,3799.26,0.335687810,0.017483740,0.192000000,Wednesday
30/03/2016,12:00,0.02872,0.02919,0.028417,0.02857,11517.58,-0.522284123,0.026915042,0.194049159,Wednesday
30/03/2016,16:00,0.028569,0.0297,0.028561,0.02927,9034.41,2.453708565,0.039868389,0.615452151,Wednesday
30/03/2016,20:00,0.02927,0.029374,0.02855,0.02884,2604.01,-1.469080970,0.028151691,0.521844660,Wednesday
31/03/2016,00:00,0.028745,0.02877,0.02841,0.028515,1686.81,-0.800139155,0.012523917,0.638888889,Thursday
31/03/2016,04:00,0.02859,0.028798,0.02844,0.028596,2084.69,0.020986359,0.012521861,0.016759777,Thursday
31/03/2016,08:00,0.028561,0.029,0.02846,0.02863,1714.3,0.241588180,0.018906901,0.127777778,Thursday
31/03/2016,12:00,0.02858,0.02947,0.028491,0.028586,3148.2,0.020993702,0.034254724,0.006128703,Thursday
31/03/2016,16:00,0.028699,0.028699,0.02752,0.0278,6660.39,-3.132513328,0.041081571,0.762510602,Thursday
31/03/2016,20:00,0.0278,0.028031,0.027065,0.027305,8688.97,-1.780575540,0.034748201,0.512422360,Thursday
01/04/2016,00:00,0.027305,0.02819,0.027231,0.027991,3805.02,2.512360374,0.035121773,0.715328467,Friday
01/04/2016,04:00,0.02808,0.028576,0.027722,0.027768,2524.26,-1.111111111,0.030413105,0.365339578,Friday
01/04/2016,08:00,0.02781,0.028418,0.027745,0.02808,3952.51,0.970873786,0.024199928,0.401188707,Friday
01/04/2016,12:00,0.028031,0.028495,0.02799,0.02833,1831.48,1.066676180,0.018015768,0.592079208,Friday
01/04/2016,16:00,0.02833,0.02833,0.027736,0.02786,3406.11,-1.659018708,0.020967173,0.791245791,Friday
01/04/2016,20:00,0.02786,0.028153,0.027803,0.02797,5160.43,0.394831299,0.012562814,0.314285714,Friday
02/04/2016,00:00,0.02797,0.02797,0.02712,0.02716,7801.08,-2.895959957,0.030389703,0.952941176,Saturday
02/04/2016,04:00,0.02717,0.02742,0.027013,0.02717,2271.65,0.000000000,0.014979757,0.000000000,Saturday
02/04/2016,08:00,0.027194,0.027457,0.02711,0.02735,992.89,0.573655954,0.012760168,0.449567723,Saturday
02/04/2016,12:00,0.02735,0.027459,0.027248,0.027295,595.58,-0.201096892,0.007714808,0.260663507,Saturday
02/04/2016,16:00,0.0273,0.02789,0.0273,0.027784,3971.79,1.772893773,0.021611722,0.820338983,Saturday
02/04/2016,20:00,0.027725,0.027869,0.02755,0.02768,1433.65,-0.162308386,0.011505861,0.141065831,Saturday
03/04/2016,00:00,0.027681,0.027681,0.027321,0.027538,1575.74,-0.516599834,0.013005311,0.397222222,Sunday
03/04/2016,04:00,0.027599,0.027662,0.02736,0.027594,564.77,-0.018116598,0.010942425,0.016556291,Sunday
03/04/2016,08:00,0.02759,0.027817,0.027367,0.02773,1574.27,0.507430228,0.016310257,0.311111111,Sunday
03/04/2016,12:00,0.02773,0.027817,0.027496,0.027496,1488.53,-0.843851424,0.011575911,0.728971963,Sunday
03/04/2016,16:00,0.027496,0.027582,0.027217,0.027412,1388.25,-0.305498982,0.013274658,0.230136986,Sunday
03/04/2016,20:00,0.027402,0.0278,0.0274,0.027485,3801.95,0.302897599,0.014597475,0.207500000,Sunday
04/04/2016,00:00,0.02747,0.027674,0.0274,0.027491,492.91,0.076447033,0.009974518,0.076642336,Monday
04/04/2016,04:00,0.027463,0.027647,0.027399,0.027399,1748.39,-0.233040819,0.009030332,0.258064516,Monday
04/04/2016,08:00,0.027399,0.027467,0.026501,0.02685,7044.73,-2.003722764,0.035256761,0.568322981,Monday
04/04/2016,12:00,0.02686,0.026907,0.02611,0.026639,11393.59,-0.822784810,0.029672375,0.277289837,Monday
04/04/2016,16:00,0.026639,0.026933,0.02651,0.026619,2234.67,-0.075077893,0.015878974,0.047281324,Monday
04/04/2016,20:00,0.026619,0.026687,0.02635,0.02643,2747.01,-0.710019159,0.012660130,0.560830861,Monday
05/04/2016,00:00,0.02652,0.02666,0.02556,0.025561,8577.24,-3.616138763,0.041478130,0.871818182,Tuesday
05/04/2016,04:00,0.02555,0.02584,0.025204,0.02567,8695.5,0.469667319,0.024892368,0.188679245,Tuesday
05/04/2016,08:00,0.02571,0.025928,0.02551,0.02578,3071.0,0.272267600,0.016258265,0.167464115,Tuesday
05/04/2016,12:00,0.02567,0.025725,0.025366,0.02562,2565.64,-0.194779899,0.013985197,0.139275766,Tuesday
05/04/2016,16:00,0.025668,0.02573,0.0246,0.02477,5807.99,-3.498519557,0.044023687,0.794690265,Tuesday
05/04/2016,20:00,0.02477,0.025,0.02373,0.024613,17975.98,-0.633831247,0.051271700,0.123622047,Tuesday
06/04/2016,00:00,0.024582,0.024887,0.024351,0.024541,1827.19,-0.166788707,0.021804572,0.076492537,Wednesday
06/04/2016,04:00,0.024558,0.024722,0.02419,0.02419,3979.99,-1.498493363,0.021663002,0.691729323,Wednesday
06/04/2016,08:00,0.02419,0.025855,0.024135,0.025849,7699.31,6.858205870,0.071103762,0.964534884,Wednesday
06/04/2016,12:00,0.025849,0.025849,0.0249,0.025247,3815.25,-2.328910209,0.036713219,0.634351949,Wednesday
06/04/2016,16:00,0.025338,0.025857,0.025223,0.025857,1099.16,2.048306891,0.025021707,0.818611987,Wednesday
06/04/2016,20:00,0.02568,0.0259,0.025159,0.025159,1156.69,-2.028816199,0.028855140,0.703103914,Wednesday
07/04/2016,00:00,0.025212,0.02572,0.025133,0.025256,1655.98,0.174520070,0.023282564,0.074957411,Thursday
07/04/2016,04:00,0.025345,0.02574,0.025256,0.025399,1766.73,0.213059775,0.019096469,0.111570248,Thursday
07/04/2016,08:00,0.025385,0.025385,0.024733,0.024733,7331.21,-2.568445933,0.025684459,1.000000000,Thursday
07/04/2016,12:00,0.024714,0.024849,0.02401,0.024222,3615.44,-1.990774460,0.033948369,0.586412396,Thursday
07/04/2016,16:00,0.024188,0.024274,0.023517,0.023968,9642.1,-0.909541922,0.031296511,0.290620872,Thursday
07/04/2016,20:00,0.023937,0.0245,0.023813,0.023823,4183.75,-0.476250157,0.028700338,0.165938865,Thursday
08/04/2016,00:00,0.023823,0.024509,0.0238,0.024254,1569.34,1.809176006,0.029761155,0.607898449,Friday
08/04/2016,04:00,0.02421,0.024428,0.02351,0.023599,1825.79,-2.523750516,0.037918216,0.665577342,Friday
08/04/2016,08:00,0.02351,0.02351,0.022694,0.023,7531.37,-2.169289664,0.034708635,0.625000000,Friday
08/04/2016,12:00,0.023073,0.02327,0.02281,0.02309,3544.99,0.073679192,0.019936723,0.036956522,Friday
08/04/2016,16:00,0.023085,0.02387,0.022777,0.023694,13520.09,2.638076673,0.047346762,0.557182068,Friday
08/04/2016,20:00,0.023712,0.023872,0.023087,0.02317,2266.85,-2.285762483,0.033105601,0.690445860,Friday
09/04/2016,00:00,0.02317,0.024067,0.023,0.023879,2166.39,3.059991368,0.046050928,0.664479850,Saturday
09/04/2016,04:00,0.02387,0.024193,0.023588,0.0237,2456.9,-0.712191035,0.025345622,0.280991736,Saturday
09/04/2016,08:00,0.02371,0.023813,0.023092,0.0231,882.97,-2.572754112,0.030409110,0.846047157,Saturday
09/04/2016,12:00,0.023218,0.0233,0.02269,0.02269,1425.94,-2.274097683,0.026272719,0.865573770,Saturday
09/04/2016,16:00,0.02266,0.02267,0.021602,0.021745,12138.41,-4.037952339,0.047131509,0.856741573,Saturday
09/04/2016,20:00,0.02175,0.0225,0.02173,0.021731,4276.79,-0.087356322,0.035402299,0.024675325,Saturday
10/04/2016,00:00,0.021756,0.022,0.02168,0.0218,1202.95,0.202243059,0.014708586,0.137500000,Sunday
10/04/2016,04:00,0.02168,0.02192,0.02051,0.021238,9550.11,-2.038745387,0.065036900,0.313475177,Sunday
10/04/2016,08:00,0.02124,0.021279,0.019725,0.0199,34330.86,-6.308851224,0.073163842,0.862290862,Sunday
10/04/2016,12:00,0.01978,0.020815,0.017774,0.020121,67108.32,1.723963600,0.153741153,0.112134166,Sunday
10/04/2016,16:00,0.020245,0.020515,0.0192,0.02003,17631.95,-1.061990615,0.064954310,0.163498099,Sunday
10/04/2016,20:00,0.02019,0.02148,0.02017,0.021139,12901.97,4.700346706,0.064883606,0.724427481,Sunday
11/04/2016,00:00,0.021162,0.021257,0.02007,0.020872,10584.67,-1.370380871,0.056091107,0.244313395,Monday
11/04/2016,04:00,0.0208,0.020953,0.020167,0.020167,6585.07,-3.043269231,0.037788462,0.805343511,Monday
11/04/2016,08:00,0.020161,0.020314,0.01905,0.019915,15829.01,-1.220177571,0.062695303,0.194620253,Monday
11/04/2016,12:00,0.01983,0.02031,0.01942,0.019799,10044.79,-0.156328795,0.044881493,0.034831461,Monday
11/04/2016,16:00,0.01987,0.02074,0.019691,0.02058,3815.77,3.573225969,0.052793156,0.676835081,Monday
11/04/2016,20:00,0.020584,0.020735,0.02012,0.02045,3795.23,-0.650991061,0.029877575,0.217886179,Monday
12/04/2016,00:00,0.02045,0.02045,0.0191,0.019122,11320.41,-6.493887531,0.066014670,0.983703704,Tuesday
12/04/2016,04:00,0.0191,0.019102,0.0186,0.018935,21562.59,-0.863874346,0.026282723,0.328685259,Tuesday
12/04/2016,08:00,0.0189,0.0195,0.01837,0.018958,15852.81,0.306878307,0.059788360,0.051327434,Tuesday
12/04/2016,12:00,0.018895,0.019229,0.018,0.018,6116.12,-4.736702831,0.065043662,0.728234337,Tuesday
12/04/2016,16:00,0.018,0.018426,0.01675,0.01763,45925.42,-2.055555556,0.093111111,0.220763723,Tuesday
12/04/2016,20:00,0.017629,0.01808,0.01725,0.01754,6479.05,-0.504849963,0.047081513,0.107228916,Tuesday
13/04/2016,00:00,0.01749,0.0175,0.01658,0.0167,6825.68,-4.516866781,0.052601487,0.858695652,Wednesday
13/04/2016,04:00,0.016786,0.01774,0.01659,0.01744,4169.71,3.896103896,0.068509472,0.568695652,Wednesday
13/04/2016,08:00,0.01739,0.0185,0.01739,0.01825,7090.22,4.945370903,0.063829787,0.774774775,Wednesday
13/04/2016,12:00,0.01825,0.019795,0.01804,0.01968,16407.02,7.835616438,0.096164384,0.814814815,Wednesday
13/04/2016,16:00,0.01964,0.0205,0.019,0.01955,39983.44,-0.458248473,0.076374745,0.060000000,Wednesday
13/04/2016,20:00,0.01953,0.01994,0.0188,0.01894,4101.17,-3.020993344,0.058371736,0.517543860,Wednesday
14/04/2016,00:00,0.019,0.01977,0.01888,0.0197,3428.96,3.684210526,0.046842105,0.786516854,Thursday
14/04/2016,04:00,0.0197,0.020815,0.019373,0.020486,7667.11,3.989847716,0.073197970,0.545076283,Thursday
14/04/2016,08:00,0.02051,0.02066,0.019692,0.01974,4859.29,-3.754266212,0.047196490,0.795454545,Thursday
14/04/2016,12:00,0.019742,0.020291,0.0194,0.01953,6344.88,-1.073852700,0.045132205,0.237934905,Thursday
14/04/2016,16:00,0.019619,0.019775,0.01909,0.019456,3299.67,-0.830827259,0.034915133,0.237956204,Thursday
14/04/2016,20:00,0.0193,0.020128,0.0193,0.01983,4204.47,2.746113990,0.042901554,0.640096618,Thursday
15/04/2016,00:00,0.019812,0.019873,0.019245,0.01953,3926.57,-1.423379770,0.031697961,0.449044586,Friday
15/04/2016,04:00,0.01953,0.02011,0.019408,0.020065,2202.71,2.739375320,0.035944700,0.762108262,Friday
15/04/2016,08:00,0.020046,0.020305,0.0195,0.01957,27552.17,-2.374538561,0.040157637,0.591304348,Friday
15/04/2016,12:00,0.01957,0.01985,0.01881,0.019014,11989.82,-2.841083291,0.053142565,0.534615385,Friday
15/04/2016,16:00,0.018974,0.0194,0.018944,0.01915,9742.59,0.927585116,0.024032887,0.385964912,Friday
15/04/2016,20:00,0.01913,0.01941,0.01901,0.01915,2808.05,0.104547831,0.020909566,0.050000000,Friday
16/04/2016,00:00,0.01919,0.019279,0.019055,0.019123,1047.06,-0.349140177,0.011672746,0.299107143,Saturday
16/04/2016,04:00,0.01914,0.01944,0.01872,0.018874,5250.01,-1.389759666,0.037617555,0.369444444,Saturday
16/04/2016,08:00,0.018864,0.01916,0.018735,0.01905,4413.29,0.986005089,0.022529686,0.437647059,Saturday
16/04/2016,12:00,0.01909,0.019615,0.01909,0.019501,2765.96,2.152959665,0.027501310,0.782857143,Saturday
16/04/2016,16:00,0.019483,0.02015,0.0194,0.019442,4566.49,-0.210439871,0.038495098,0.054666667,Saturday
16/04/2016,20:00,0.019559,0.0202,0.01941,0.02001,3078.52,2.305843857,0.040390613,0.570886076,Saturday
17/04/2016,00:00,0.02001,0.02159,0.01989,0.0212,21288.36,5.947026487,0.084957521,0.700000000,Sunday
17/04/2016,04:00,0.0212,0.0215,0.02031,0.020781,9716.71,-1.976415094,0.056132075,0.352100840,Sunday
17/04/2016,08:00,0.0208,0.02221,0.02051,0.021671,15132.14,4.187500000,0.081730769,0.512352941,Sunday
17/04/2016,12:00,0.021661,0.02268,0.021385,0.022302,10815.13,2.959235492,0.059784867,0.494980695,Sunday
17/04/2016,16:00,0.022321,0.02269,0.021841,0.02234,10826.32,0.085121634,0.038035930,0.022379270,Sunday
17/04/2016,20:00,0.02235,0.02252,0.0215,0.02173,25772.24,-2.774049217,0.045637584,0.607843137,Sunday
18/04/2016,00:00,0.02174,0.022189,0.021162,0.02165,5151.34,-0.413983441,0.047240110,0.087633885,Monday
18/04/2016,04:00,0.02166,0.02188,0.021204,0.021471,2850.12,-0.872576177,0.031209603,0.279585799,Monday
18/04/2016,08:00,0.02146,0.021509,0.02045,0.02049,4723.23,-4.520037279,0.049347623,0.915958451,Monday
18/04/2016,12:00,0.02052,0.02198,0.01982,0.021249,16904.51,3.552631579,0.105263158,0.337500000,Monday
18/04/2016,16:00,0.02122,0.021402,0.02056,0.02121,5062.3,-0.047125353,0.039679548,0.011876485,Monday
18/04/2016,20:00,0.021159,0.02119,0.020767,0.0211,786.28,-0.278841155,0.019991493,0.139479905,Monday
19/04/2016,00:00,0.021109,0.0216,0.02082,0.02132,5579.61,0.999573642,0.036951064,0.270512821,Tuesday
19/04/2016,04:00,0.021357,0.02161,0.02103,0.021311,3081.25,-0.215386056,0.027157372,0.079310345,Tuesday
19/04/2016,08:00,0.0213,0.021431,0.021166,0.0212,1763.04,-0.469483568,0.012441315,0.377358491,Tuesday
19/04/2016,12:00,0.021229,0.02165,0.02118,0.021344,3920.21,0.541711809,0.022139526,0.244680851,Tuesday
