Date,Time,Open,High,Low,Close,Volume,Change,Volatility,CBR,Weekday
03/04/2016,05:00,0.027368,0.027544,0.027368,0.027398,88.18,0.109617071,0.006430868,0.170454545,Sunday
03/04/2016,06:00,0.02754,0.02754,0.02736,0.02744,144.24,-0.363108206,0.006535948,0.555555556,Sunday
03/04/2016,07:00,0.02746,0.027662,0.027455,0.027594,130.53,0.487982520,0.007538237,0.647342995,Sunday
03/04/2016,08:00,0.02759,0.02759,0.027367,0.02755,96.21,-0.144980065,0.008082639,0.179372197,Sunday
03/04/2016,09:00,0.027369,0.027369,0.027369,0.027369,1.0,0.000000000,0.000000000,0.000000000,Sunday
03/04/2016,10:00,0.027516,0.02757,0.027509,0.02757,41.83,0.196249455,0.002216892,0.885245902,Sunday
03/04/2016,11:00,0.027551,0.027817,0.027506,0.02773,1435.23,0.649704185,0.011288157,0.575562701,Sunday
03/04/2016,12:00,0.02773,0.027817,0.02773,0.027742,246.26,0.043274432,0.003137396,0.137931034,Sunday
03/04/2016,13:00,0.027742,0.027799,0.027496,0.02759,1157.25,-0.547905703,0.010922068,0.501650165,Sunday
03/04/2016,14:00,0.027622,0.027622,0.027506,0.027518,60.17,-0.376511476,0.004199551,0.896551724,Sunday
03/04/2016,15:00,0.027518,0.027518,0.027496,0.027496,24.85,-0.079947671,0.000799477,1.000000000,Sunday
03/04/2016,16:00,0.027496,0.027577,0.027217,0.027364,546.13,-0.480069828,0.013092814,0.366666667,Sunday
03/04/2016,17:00,0.02742,0.027563,0.02735,0.02736,347.8,-0.218818381,0.007768053,0.281690141,Sunday
03/04/2016,18:00,0.027581,0.027582,0.027422,0.027516,236.95,-0.235669483,0.005801095,0.406250000,Sunday
03/04/2016,19:00,0.027525,0.02758,0.027352,0.027412,257.37,-0.410535876,0.008283379,0.495614035,Sunday
03/04/2016,20:00,0.027402,0.0278,0.0274,0.027536,3710.47,0.489015400,0.014597475,0.335000000,Sunday
03/04/2016,22:00,0.027747,0.027747,0.027706,0.02773,36.46,-0.061267885,0.001477637,0.414634146,Sunday
03/04/2016,23:00,0.027527,0.02753,0.027485,0.027485,55.01,-0.152577469,0.001634759,0.933333333,Sunday
04/04/2016,00:00,0.02747,0.02766,0.027413,0.02766,79.7,0.691663633,0.008991627,0.769230769,Monday
04/04/2016,01:00,0.02766,0.027674,0.02759,0.02767,2.6,0.036153290,0.003036876,0.119047619,Monday
04/04/2016,02:00,0.02759,0.027617,0.0274,0.02749,168.94,-0.362450163,0.007865169,0.460829493,Monday
04/04/2016,03:00,0.027483,0.027579,0.027401,0.027491,241.67,0.029108904,0.006476731,0.044943820,Monday
04/04/2016,04:00,0.027463,0.027647,0.027444,0.027484,89.91,0.076466519,0.007391763,0.103448276,Monday
04/04/2016,05:00,0.02748,0.02748,0.027411,0.02743,222.5,-0.181950509,0.002510917,0.724637681,Monday
04/04/2016,06:00,0.02743,0.027457,0.027399,0.027399,923.98,-0.113014947,0.002114473,0.534482759,Monday
04/04/2016,07:00,0.027599,0.027599,0.027399,0.027399,512.0,-0.724663937,0.007246639,1.000000000,Monday
04/04/2016,08:00,0.027399,0.027444,0.027388,0.027391,433.44,-0.029198146,0.002043870,0.142857143,Monday
04/04/2016,09:00,0.027391,0.027467,0.02727,0.02735,235.39,-0.149684203,0.007192143,0.208121827,Monday
04/04/2016,10:00,0.02731,0.02731,0.02674,0.026934,5086.79,-1.376785060,0.020871476,0.659649123,Monday
04/04/2016,11:00,0.02687,0.026927,0.026501,0.02685,1289.1,-0.074432453,0.015854112,0.046948357,Monday
04/04/2016,12:00,0.02686,0.026907,0.026161,0.026448,2772.63,-1.533879375,0.027773641,0.552278820,Monday
04/04/2016,13:00,0.026485,0.026759,0.02611,0.026601,3110.39,0.437983764,0.024504436,0.178736518,Monday
04/04/2016,14:00,0.026602,0.026765,0.026334,0.02641,2842.14,-0.721750244,0.016201789,0.445475638,Monday
04/04/2016,15:00,0.026418,0.026687,0.02621,0.026639,2668.44,0.836550837,0.018055871,0.463312369,Monday
04/04/2016,16:00,0.026639,0.02674,0.02651,0.02674,52.39,0.379143361,0.008633958,0.439130435,Monday
04/04/2016,17:00,0.02674,0.026933,0.026603,0.026847,1454.01,0.400149589,0.012341062,0.324242424,Monday
04/04/2016,18:00,0.02682,0.026923,0.026739,0.026831,387.4,0.041014169,0.006860552,0.059782609,Monday
04/04/2016,19:00,0.026831,0.026856,0.026619,0.026619,340.88,-0.790130819,0.008833066,0.894514768,Monday
04/04/2016,20:00,0.026619,0.02662,0.02653,0.026575,354.61,-0.165295466,0.003381044,0.488888889,Monday
04/04/2016,21:00,0.026575,0.026687,0.026493,0.02651,772.88,-0.244590781,0.007300094,0.335051546,Monday
04/04/2016,22:00,0.02651,0.026627,0.02635,0.026447,1457.77,-0.237646171,0.010448887,0.227436823,Monday
04/04/2016,23:00,0.026447,0.026542,0.0264,0.02643,161.75,-0.064279502,0.005369229,0.119718310,Monday
05/04/2016,00:00,0.02652,0.02666,0.026251,0.026251,784.53,-1.014328808,0.015422323,0.657701711,Tuesday
05/04/2016,01:00,0.02625,0.026489,0.026145,0.02629,346.01,0.152380952,0.013104762,0.116279070,Tuesday
05/04/2016,02:00,0.026496,0.0265,0.026251,0.02629,911.94,-0.777475845,0.009397645,0.827309237,Tuesday
05/04/2016,03:00,0.02629,0.026477,0.02556,0.025561,6534.77,-2.772917459,0.034880183,0.794983642,Tuesday
05/04/2016,04:00,0.02555,0.02579,0.02541,0.02566,4107.92,0.430528376,0.014872798,0.289473684,Tuesday
05/04/2016,05:00,0.02566,0.02584,0.02534,0.02534,3216.84,-1.247077163,0.019485581,0.640000000,Tuesday
05/04/2016,06:00,0.0254,0.025551,0.025204,0.02546,805.21,0.236220472,0.013661417,0.172910663,Tuesday
05/04/2016,07:00,0.02535,0.02567,0.025343,0.02567,565.52,1.262327416,0.012899408,0.978593272,Tuesday
05/04/2016,08:00,0.02571,0.025865,0.025621,0.025865,1015.24,0.602878257,0.009490471,0.635245902,Tuesday
05/04/2016,09:00,0.02592,0.025928,0.025649,0.02568,944.17,-0.925925926,0.010763889,0.860215054,Tuesday
05/04/2016,10:00,0.025675,0.02572,0.02555,0.02555,701.88,-0.486854917,0.006621227,0.735294118,Tuesday
05/04/2016,11:00,0.02551,0.02578,0.02551,0.02578,409.72,1.058408467,0.010584085,1.000000000,Tuesday
05/04/2016,12:00,0.02567,0.02567,0.025366,0.02543,1774.78,-0.934943514,0.011842618,0.789473684,Tuesday
05/04/2016,13:00,0.02543,0.025631,0.02543,0.025631,138.89,0.790405033,0.007904050,1.000000000,Tuesday
05/04/2016,14:00,0.025629,0.025629,0.025445,0.025505,123.03,-0.483826915,0.007179367,0.673913043,Tuesday
05/04/2016,15:00,0.02562,0.025725,0.025572,0.02562,528.94,0.000000000,0.005971897,0.000000000,Tuesday
05/04/2016,16:00,0.025668,0.02573,0.025533,0.025533,345.89,-0.525946704,0.007674926,0.685279188,Tuesday
05/04/2016,17:00,0.025627,0.025627,0.0246,0.024686,4122.92,-3.671908534,0.040074921,0.916260954,Tuesday
05/04/2016,18:00,0.02482,0.02482,0.024631,0.024665,372.09,-0.624496374,0.007614827,0.820105820,Tuesday
05/04/2016,19:00,0.02482,0.025051,0.024759,0.02477,967.09,-0.201450443,0.011764706,0.171232877,Tuesday
05/04/2016,20:00,0.02477,0.024934,0.0246,0.0246,3036.84,-0.686314090,0.013484053,0.508982036,Tuesday
05/04/2016,21:00,0.024601,0.024672,0.02424,0.024348,2760.06,-1.028413479,0.017560262,0.585648148,Tuesday
05/04/2016,22:00,0.024271,0.024822,0.02373,0.02479,10275.08,2.138354415,0.044991966,0.475274725,Tuesday
05/04/2016,23:00,0.024758,0.025,0.024184,0.024613,1904.0,-0.585669279,0.032959044,0.177696078,Tuesday
06/04/2016,00:00,0.024582,0.02487,0.02454,0.02482,642.5,0.968188105,0.013424457,0.721212121,Wednesday
06/04/2016,01:00,0.02485,0.024887,0.02478,0.024861,378.06,0.044265594,0.004305835,0.102803738,Wednesday
06/04/2016,02:00,0.024696,0.024737,0.024351,0.02446,704.23,-0.955620343,0.015630062,0.611398964,Wednesday
06/04/2016,03:00,0.02463,0.024666,0.024541,0.024541,102.4,-0.361347950,0.005075112,0.712000000,Wednesday
06/04/2016,04:00,0.024558,0.02465,0.024517,0.024517,279.32,-0.166951706,0.005415750,0.308270677,Wednesday
06/04/2016,05:00,0.024565,0.024565,0.024353,0.024457,1262.41,-0.439649908,0.008630165,0.509433962,Wednesday
06/04/2016,06:00,0.024351,0.024722,0.024351,0.024601,257.46,1.026651883,0.015235514,0.673854447,Wednesday
06/04/2016,07:00,0.02445,0.02448,0.02419,0.02419,2180.79,-1.063394683,0.011860941,0.896551724,Wednesday
06/04/2016,08:00,0.02419,0.024531,0.024135,0.024531,4289.89,1.409673419,0.016370401,0.861111111,Wednesday
06/04/2016,09:00,0.02462,0.025845,0.02462,0.025689,2065.49,4.341998375,0.049756296,0.872653061,Wednesday
06/04/2016,10:00,0.02567,0.02568,0.025326,0.025449,335.61,-0.860927152,0.013790417,0.624293785,Wednesday
06/04/2016,11:00,0.025658,0.025855,0.025588,0.025849,1008.31,0.744407202,0.010406111,0.715355805,Wednesday
06/04/2016,12:00,0.025849,0.025849,0.025501,0.025632,1081.18,-0.839490889,0.013462803,0.623563218,Wednesday
06/04/2016,13:00,0.025591,0.025591,0.025259,0.025305,902.1,-1.117580399,0.012973311,0.861445783,Wednesday
06/04/2016,14:00,0.02537,0.02537,0.02512,0.02512,676.51,-0.985415845,0.009854158,1.000000000,Wednesday
06/04/2016,15:00,0.025143,0.025256,0.0249,0.025247,1155.45,0.413634013,0.014159010,0.292134831,Wednesday
06/04/2016,16:00,0.025338,0.025565,0.025223,0.025368,164.78,0.118399242,0.013497514,0.087719298,Wednesday
06/04/2016,17:00,0.0255,0.02565,0.025328,0.025621,312.96,0.474509804,0.012627451,0.375776398,Wednesday
06/04/2016,18:00,0.025789,0.025789,0.025521,0.025521,601.45,-1.039202761,0.010392028,1.000000000,Wednesday
06/04/2016,19:00,0.025651,0.025857,0.025625,0.025857,19.98,0.803087599,0.009044482,0.887931034,Wednesday
06/04/2016,20:00,0.02568,0.0259,0.02568,0.02568,527.46,0.000000000,0.008566978,0.000000000,Wednesday
06/04/2016,21:00,0.025679,0.025679,0.02543,0.02547,151.17,-0.813894622,0.009696639,0.839357430,Wednesday
06/04/2016,22:00,0.025479,0.02552,0.02533,0.02551,207.78,0.121668825,0.007457122,0.163157895,Wednesday
06/04/2016,23:00,0.02545,0.02545,0.025159,0.025159,270.28,-1.143418468,0.011434185,1.000000000,Wednesday
07/04/2016,00:00,0.025212,0.025308,0.025212,0.025308,408.72,0.380771061,0.003807711,1.000000000,Thursday
07/04/2016,01:00,0.025306,0.025306,0.02525,0.025254,111.36,-0.205484865,0.002212914,0.928571429,Thursday
07/04/2016,02:00,0.02525,0.02572,0.025133,0.025387,875.25,0.542574257,0.023247525,0.233390119,Thursday
07/04/2016,03:00,0.025369,0.02538,0.025244,0.025256,260.65,-0.445425519,0.005360874,0.830882353,Thursday
07/04/2016,04:00,0.025345,0.025499,0.025297,0.025448,159.96,0.406391793,0.007970014,0.509900990,Thursday
07/04/2016,05:00,0.025419,0.0256,0.025419,0.025522,845.19,0.405208702,0.007120658,0.569060773,Thursday
07/04/2016,06:00,0.025463,0.02574,0.025339,0.025339,354.1,-0.486981110,0.015748341,0.309226933,Thursday
07/04/2016,07:00,0.025334,0.025405,0.025256,0.025399,407.48,0.256572195,0.005881424,0.436241611,Thursday
07/04/2016,08:00,0.025385,0.025385,0.025272,0.0253,239.67,-0.334843411,0.004451448,0.752212389,Thursday
07/04/2016,09:00,0.0253,0.0253,0.025111,0.0252,4664.48,-0.395256917,0.007470356,0.529100529,Thursday
07/04/2016,10:00,0.0252,0.0252,0.024782,0.024996,1624.78,-0.809523810,0.016587302,0.488038278,Thursday
07/04/2016,11:00,0.024861,0.025001,0.024733,0.024733,802.28,-0.514862636,0.010779936,0.477611940,Thursday
07/04/2016,12:00,0.024714,0.0248,0.02445,0.024647,673.18,-0.271101400,0.014162013,0.191428571,Thursday
07/04/2016,13:00,0.024557,0.024849,0.024557,0.024698,689.54,0.574174370,0.011890703,0.482876712,Thursday
07/04/2016,14:00,0.024802,0.024802,0.02452,0.024525,918.07,-1.116845416,0.011370051,0.982269504,Thursday
07/04/2016,15:00,0.024525,0.024588,0.02401,0.024222,1334.66,-1.235474006,0.023567788,0.524221453,Thursday
07/04/2016,16:00,0.024188,0.024217,0.023517,0.023767,3081.25,-1.740532495,0.028939970,0.601428571,Thursday
07/04/2016,17:00,0.023793,0.024274,0.023667,0.024059,2715.06,1.117975875,0.025511705,0.438220758,Thursday
07/04/2016,18:00,0.02408,0.0242,0.023883,0.023883,2276.57,-0.818106312,0.013164452,0.621451104,Thursday
07/04/2016,19:00,0.023995,0.02419,0.023685,0.023968,1569.22,-0.112523442,0.021046051,0.053465347,Thursday
07/04/2016,20:00,0.023937,0.0245,0.023831,0.0242,2115.35,1.098717467,0.027948364,0.393124066,Thursday
07/04/2016,21:00,0.024146,0.024195,0.023917,0.023978,1375.22,-0.695767415,0.011513294,0.604316547,Thursday
07/04/2016,22:00,0.023961,0.023997,0.023888,0.023888,82.46,-0.304661742,0.004549059,0.669724771,Thursday
07/04/2016,23:00,0.024033,0.02404,0.023813,0.023823,610.72,-0.873798527,0.009445346,0.925110132,Thursday
08/04/2016,00:00,0.023823,0.0242,0.0238,0.024144,930.8,1.347437350,0.016790497,0.802500000,Friday
08/04/2016,01:00,0.023994,0.02419,0.023922,0.02419,27.58,0.816870884,0.011169459,0.731343284,Friday
08/04/2016,02:00,0.024189,0.024509,0.024064,0.024499,482.85,1.281574269,0.018396792,0.696629213,Friday
08/04/2016,03:00,0.024401,0.024401,0.024254,0.024254,128.11,-0.602434326,0.006024343,1.000000000,Friday
08/04/2016,04:00,0.02421,0.024428,0.02421,0.024428,86.69,0.900454358,0.009004544,1.000000000,Friday
08/04/2016,05:00,0.02434,0.02434,0.02421,0.02421,87.4,-0.534100247,0.005341002,1.000000000,Friday
08/04/2016,06:00,0.02421,0.02421,0.02372,0.02372,645.67,-2.023957043,0.020239570,1.000000000,Friday
08/04/2016,07:00,0.023712,0.023927,0.02351,0.023599,1006.04,-0.476551957,0.017586032,0.270983213,Friday
08/04/2016,08:00,0.02351,0.02351,0.022694,0.022919,5135.31,-2.513823905,0.034708635,0.724264706,Friday
08/04/2016,09:00,0.022909,0.023159,0.022699,0.02275,999.93,-0.694050373,0.020079445,0.345652174,Friday
08/04/2016,10:00,0.02275,0.023127,0.0227,0.022985,792.9,1.032967033,0.018769231,0.550351288,Friday
08/04/2016,11:00,0.022885,0.0233,0.022885,0.023,603.23,0.502512563,0.018134149,0.277108434,Friday
08/04/2016,12:00,0.023073,0.023073,0.02294,0.02302,1452.8,-0.229705717,0.005764313,0.398496241,Friday
08/04/2016,13:00,0.02301,0.023096,0.02281,0.022905,322.76,-0.456323338,0.012429379,0.367132867,Friday
08/04/2016,14:00,0.022905,0.023092,0.022905,0.023016,306.98,0.484610347,0.008164156,0.593582888,Friday
08/04/2016,15:00,0.02302,0.02327,0.02302,0.02309,1462.44,0.304083406,0.010860122,0.280000000,Friday
08/04/2016,16:00,0.023085,0.02309,0.023,0.023,484.97,-0.368204462,0.003898635,0.944444444,Friday
08/04/2016,17:00,0.02302,0.023155,0.0229,0.023155,2063.11,0.586446568,0.011077324,0.529411765,Friday
08/04/2016,18:00,0.023028,0.0231,0.022777,0.023016,3122.99,-0.052110474,0.014026403,0.037151703,Friday
08/04/2016,19:00,0.0231,0.02387,0.023034,0.023694,7849.02,2.571428571,0.036190476,0.710526316,Friday
08/04/2016,20:00,0.023712,0.023872,0.02366,0.02376,904.16,0.202429150,0.008940621,0.226415094,Friday
08/04/2016,21:00,0.02376,0.02376,0.02344,0.023721,306.04,-0.164141414,0.013468013,0.121875000,Friday
08/04/2016,22:00,0.023744,0.023744,0.023087,0.023087,909.96,-2.767014825,0.027670148,1.000000000,Friday
08/04/2016,23:00,0.02311,0.023296,0.02311,0.02317,146.7,0.259627867,0.008048464,0.322580645,Friday
09/04/2016,00:00,0.02317,0.02324,0.023,0.02318,82.34,0.043159258,0.010358222,0.041666667,Saturday
09/04/2016,01:00,0.02323,0.024,0.02323,0.023672,1503.8,1.902712010,0.033146793,0.574025974,Saturday
09/04/2016,02:00,0.023737,0.024067,0.02373,0.023926,287.52,0.796225302,0.014197245,0.560830861,Saturday
09/04/2016,03:00,0.02392,0.02392,0.02382,0.023879,292.73,-0.171404682,0.004180602,0.410000000,Saturday
09/04/2016,04:00,0.02387,0.024193,0.023761,0.023859,489.7,-0.046082949,0.018098031,0.025462963,Saturday
09/04/2016,05:00,0.023859,0.023997,0.023781,0.023995,392.5,0.570015508,0.009053187,0.629629630,Saturday
09/04/2016,06:00,0.023942,0.023983,0.023812,0.023897,513.12,-0.187954223,0.007142260,0.263157895,Saturday
09/04/2016,07:00,0.023897,0.024175,0.023588,0.0237,1061.58,-0.824371260,0.024563753,0.335604770,Saturday
09/04/2016,08:00,0.02371,0.023813,0.02371,0.023778,377.05,0.286798819,0.004344159,0.660194175,Saturday
09/04/2016,09:00,0.023731,0.02381,0.023731,0.02381,43.29,0.332897897,0.003328979,1.000000000,Saturday
09/04/2016,10:00,0.0237,0.0237,0.023301,0.023449,270.28,-1.059071730,0.016835443,0.629072682,Saturday
09/04/2016,11:00,0.023379,0.023379,0.023092,0.0231,192.36,-1.193378673,0.012275974,0.972125436,Saturday
09/04/2016,12:00,0.023218,0.0233,0.023129,0.023177,182.2,-0.176587131,0.007364975,0.239766082,Saturday
09/04/2016,13:00,0.023151,0.023151,0.022931,0.02294,323.0,-0.911407715,0.009502829,0.959090909,Saturday
09/04/2016,14:00,0.02295,0.0231,0.02295,0.0231,9.3,0.653594771,0.006535948,1.000000000,Saturday
09/04/2016,15:00,0.022993,0.023063,0.02269,0.02269,911.44,-1.317792372,0.016222329,0.812332440,Saturday
09/04/2016,16:00,0.02266,0.02267,0.02165,0.021916,6486.42,-3.283318623,0.045013239,0.729411765,Saturday
09/04/2016,17:00,0.021944,0.02225,0.02175,0.02197,2075.09,0.118483412,0.022785272,0.052000000,Saturday
09/04/2016,18:00,0.021955,0.022315,0.021955,0.022162,1080.42,0.942837622,0.016397176,0.575000000,Saturday
09/04/2016,19:00,0.022255,0.022255,0.021602,0.021745,2496.48,-2.291619861,0.029341721,0.781010720,Saturday
09/04/2016,20:00,0.02175,0.0223,0.02175,0.02225,1737.25,2.298850575,0.025287356,0.909090909,Saturday
09/04/2016,21:00,0.022195,0.0225,0.022194,0.02232,759.76,0.563189908,0.013786889,0.408496732,Saturday
09/04/2016,22:00,0.022312,0.02235,0.021831,0.021842,487.53,-2.106489781,0.023261025,0.905587669,Saturday
09/04/2016,23:00,0.021831,0.021924,0.02173,0.021731,1292.25,-0.458064221,0.008886446,0.515463918,Saturday
10/04/2016,00:00,0.021756,0.022,0.0217,0.02177,594.1,0.064350064,0.013789300,0.046666667,Sunday
10/04/2016,01:00,0.021783,0.021783,0.021721,0.02176,217.87,-0.105586926,0.002846256,0.370967742,Sunday
10/04/2016,02:00,0.02181,0.021881,0.021789,0.021789,273.34,-0.096286107,0.004218249,0.228260870,Sunday
10/04/2016,03:00,0.021773,0.02197,0.02168,0.0218,117.64,0.124006797,0.013319249,0.093103448,Sunday
10/04/2016,04:00,0.02168,0.02192,0.02168,0.02181,136.7,0.599630996,0.011070111,0.541666667,Sunday
10/04/2016,05:00,0.02176,0.02176,0.020753,0.020753,2810.17,-4.627757353,0.046277574,1.000000000,Sunday
10/04/2016,06:00,0.020758,0.021,0.02051,0.020673,4202.54,-0.409480682,0.023605357,0.173469388,Sunday
10/04/2016,07:00,0.020592,0.02128,0.020592,0.021238,2400.69,3.137140637,0.033411033,0.938953488,Sunday
10/04/2016,08:00,0.02124,0.021279,0.0208,0.0208,9193.27,-2.071563089,0.022551789,0.918580376,Sunday
10/04/2016,09:00,0.020868,0.021,0.02066,0.020963,10576.94,0.455242477,0.016292889,0.279411765,Sunday
10/04/2016,10:00,0.02095,0.020994,0.02048,0.020619,3503.05,-1.579952267,0.024534606,0.643968872,Sunday
10/04/2016,11:00,0.020402,0.020504,0.019725,0.0199,11057.59,-2.460543084,0.038182531,0.644415918,Sunday
10/04/2016,12:00,0.01978,0.01999,0.0191,0.0191,8289.09,-3.437815976,0.044994944,0.764044944,Sunday
10/04/2016,13:00,0.01906,0.01998,0.018521,0.0188,12313.73,-1.364113326,0.076547744,0.178204249,Sunday
10/04/2016,14:00,0.018784,0.019,0.017774,0.01854,27463.73,-1.298977853,0.065268313,0.199021207,Sunday
10/04/2016,15:00,0.0186,0.020815,0.01832,0.020121,19041.76,8.177419355,0.134139785,0.609619238,Sunday
10/04/2016,16:00,0.020245,0.020515,0.0192,0.02,10094.69,-1.210175352,0.064954310,0.186311787,Sunday
10/04/2016,17:00,0.02,0.020155,0.019602,0.01998,2348.74,-0.100000000,0.027650000,0.036166365,Sunday
10/04/2016,18:00,0.019938,0.02015,0.01951,0.02006,2873.44,0.611896880,0.032099508,0.190625000,Sunday
10/04/2016,19:00,0.019999,0.02048,0.019811,0.02003,2315.08,0.155007750,0.033451673,0.046337818,Sunday
10/04/2016,20:00,0.02019,0.020648,0.02017,0.02049,2655.2,1.485884101,0.023675087,0.627615063,Sunday
10/04/2016,21:00,0.020508,0.021,0.020508,0.020826,2702.25,1.550614394,0.023990638,0.646341463,Sunday
10/04/2016,22:00,0.02095,0.02148,0.0209,0.02145,3436.63,2.386634845,0.027684964,0.862068966,Sunday
10/04/2016,23:00,0.02138,0.02138,0.020688,0.021139,4107.9,-1.127221703,0.032366698,0.348265896,Sunday
11/04/2016,00:00,0.021162,0.021257,0.020096,0.020096,7764.59,-5.037331065,0.054862489,0.918173988,Monday
11/04/2016,01:00,0.020081,0.020407,0.02007,0.020184,946.0,0.512922663,0.016782033,0.305637982,Monday
11/04/2016,02:00,0.02029,0.020844,0.020268,0.020821,1017.62,2.617052735,0.028388369,0.921875000,Monday
11/04/2016,03:00,0.020865,0.02088,0.02068,0.020872,856.46,0.033549006,0.009585430,0.035000000,Monday
11/04/2016,04:00,0.0208,0.0208,0.020395,0.020395,322.05,-1.947115385,0.019471154,1.000000000,Monday
11/04/2016,05:00,0.02039,0.02077,0.02029,0.02069,1686.48,1.471309465,0.023540951,0.625000000,Monday
11/04/2016,06:00,0.020814,0.020953,0.02031,0.0206,3201.28,-1.028154127,0.030892668,0.332814930,Monday
11/04/2016,07:00,0.020615,0.020615,0.020167,0.020167,1375.26,-2.173174873,0.021731749,1.000000000,Monday
11/04/2016,08:00,0.020161,0.020161,0.019222,0.01936,5855.23,-3.973017211,0.046575071,0.853035144,Monday
11/04/2016,09:00,0.01942,0.01972,0.0192,0.01938,1029.9,-0.205973223,0.026776519,0.076923077,Monday
11/04/2016,10:00,0.0193,0.01954,0.01905,0.019378,8063.41,0.404145078,0.025388601,0.159183673,Monday
11/04/2016,11:00,0.019445,0.020314,0.019445,0.019915,880.47,2.417073798,0.044690152,0.540851554,Monday
11/04/2016,12:00,0.01983,0.02,0.01942,0.01957,3028.17,-1.311144730,0.029248613,0.448275862,Monday
11/04/2016,13:00,0.01959,0.02031,0.01958,0.020123,5609.84,2.720775906,0.037263910,0.730136986,Monday
11/04/2016,14:00,0.020097,0.020097,0.01983,0.0199,778.53,-0.980245808,0.013285565,0.737827715,Monday
11/04/2016,15:00,0.019913,0.020094,0.01965,0.019799,628.24,-0.572490333,0.022296992,0.256756757,Monday
11/04/2016,16:00,0.01987,0.0201,0.019691,0.01986,1243.24,-0.050327126,0.020583795,0.024449878,Monday
11/04/2016,17:00,0.0198,0.019985,0.0198,0.019885,443.3,0.429292929,0.009343434,0.459459459,Monday
11/04/2016,18:00,0.019954,0.020407,0.019954,0.020407,343.89,2.270221509,0.022702215,1.000000000,Monday
11/04/2016,19:00,0.0204,0.02074,0.0204,0.02058,1785.35,0.882352941,0.016666667,0.529411765,Monday
11/04/2016,20:00,0.020584,0.020623,0.02012,0.020246,897.92,-1.642052079,0.024436455,0.671968191,Monday
11/04/2016,21:00,0.020142,0.02064,0.020142,0.02064,655.79,2.472445636,0.024724456,1.000000000,Monday
11/04/2016,22:00,0.02065,0.020735,0.02042,0.02046,2189.66,-0.920096852,0.015254237,0.603174603,Monday
11/04/2016,23:00,0.020424,0.02054,0.020424,0.02045,51.87,0.127301214,0.005679593,0.224137931,Monday
12/04/2016,00:00,0.02045,0.02045,0.0197,0.02001,1426.89,-2.151589242,0.036674817,0.586666667,Tuesday
12/04/2016,01:00,0.01999,0.0201,0.019615,0.019654,1733.03,-1.680840420,0.024262131,0.692783505,Tuesday
12/04/2016,02:00,0.019615,0.019714,0.0196,0.01968,640.19,0.331379047,0.005811879,0.570175439,Tuesday
12/04/2016,03:00,0.019715,0.01978,0.0191,0.019122,7520.31,-3.007862034,0.034491504,0.872058824,Tuesday
12/04/2016,04:00,0.0191,0.019102,0.0186,0.018956,12882.04,-0.753926702,0.026282723,0.286852590,Tuesday
12/04/2016,05:00,0.01896,0.0191,0.018881,0.019018,2604.94,0.305907173,0.011550633,0.264840183,Tuesday
12/04/2016,06:00,0.019046,0.019046,0.01863,0.01864,2343.99,-2.131681193,0.021841857,0.975961538,Tuesday
12/04/2016,07:00,0.01885,0.019,0.018714,0.018935,3731.62,0.450928382,0.015172414,0.297202797,Tuesday
12/04/2016,08:00,0.0189,0.0191,0.01837,0.018932,9684.32,0.169312169,0.038624339,0.043835616,Tuesday
12/04/2016,09:00,0.01893,0.0195,0.018693,0.01899,3669.01,0.316957211,0.042630745,0.074349442,Tuesday
12/04/2016,10:00,0.01898,0.019039,0.018741,0.018795,476.72,-0.974710221,0.015700738,0.620805369,Tuesday
12/04/2016,11:00,0.01876,0.01896,0.018581,0.018958,2022.76,1.055437100,0.020202559,0.522427441,Tuesday
12/04/2016,12:00,0.018895,0.019229,0.018895,0.018937,730.83,0.222281027,0.017676634,0.125748503,Tuesday
12/04/2016,13:00,0.018882,0.018882,0.01863,0.018745,1813.65,-0.725558733,0.013346044,0.543650794,Tuesday
12/04/2016,14:00,0.018777,0.018925,0.01865,0.01867,1948.03,-0.569846088,0.014645577,0.389090909,Tuesday
12/04/2016,15:00,0.01867,0.01874,0.018,0.018,1623.61,-3.588644885,0.039635779,0.905405405,Tuesday
12/04/2016,16:00,0.018,0.018,0.01712,0.0178,26910.94,-1.111111111,0.048888889,0.227272727,Tuesday
12/04/2016,17:00,0.01781,0.018426,0.017121,0.017712,7983.17,-0.550252667,0.073273442,0.075095785,Tuesday
12/04/2016,18:00,0.017712,0.017712,0.01675,0.01728,6574.66,-2.439024390,0.054313460,0.449064449,Tuesday
12/04/2016,19:00,0.01734,0.0181,0.01699,0.01763,4456.65,1.672433679,0.064013841,0.261261261,Tuesday
12/04/2016,20:00,0.017629,0.0178,0.017312,0.01764,3080.0,0.062397186,0.027681661,0.022540984,Tuesday
12/04/2016,21:00,0.01764,0.01808,0.017539,0.018069,1662.66,2.431972789,0.030668934,0.792975970,Tuesday
12/04/2016,22:00,0.018042,0.01805,0.0175,0.017535,724.68,-2.810109744,0.030484425,0.921818182,Tuesday
12/04/2016,23:00,0.0175,0.01767,0.01725,0.01754,1011.72,0.228571429,0.024000000,0.095238095,Tuesday
13/04/2016,00:00,0.01749,0.01749,0.0171,0.01712,1326.85,-2.115494568,0.022298456,0.948717949,Wednesday
13/04/2016,01:00,0.017165,0.0175,0.01683,0.017375,3025.77,1.223419749,0.039032916,0.313432836,Wednesday
